time,temperature_2m,relative_humidity_2m,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code
2021-01-15 12:00:00,18.4,61,0.0,0.0,1008.0,3.6,276,0
2021-01-15 13:00:00,19.1,56,0.0,0.0,1007.0,3.1,291,2
2021-01-15 14:00:00,19.3,54,0.0,0.0,1006.5,5.1,309,0
2021-01-15 15:00:00,19.0,55,0.0,0.0,1005.9,5.4,290,0
2021-01-15 16:00:00,18.1,61,0.0,0.0,1005.9,5.8,274,0
2021-01-15 17:00:00,14.8,75,0.0,0.0,1006.6,7.3,281,0
2021-01-15 18:00:00,14.2,78,0.0,0.0,1006.9,6.9,279,1
2021-01-15 19:00:00,13.5,83,0.0,0.0,1007.1,7.0,258,1
2021-01-15 20:00:00,13.1,84,0.0,0.0,1007.2,7.4,241,0
2021-01-15 21:00:00,12.3,86,0.0,0.0,1007.3,7.3,250,0
2021-01-15 22:00:00,11.8,88,0.0,0.0,1007.0,7.4,247,0
2021-01-15 23:00:00,11.1,90,0.0,0.0,1006.5,6.9,242,0
2021-01-16 00:00:00,10.8,90,0.0,0.0,1006.4,6.8,252,0
2021-01-16 01:00:00,10.7,91,0.0,0.0,1006.1,7.2,252,0
2021-01-16 02:00:00,10.7,91,0.0,0.0,1005.7,7.2,264,0
2021-01-16 03:00:00,10.3,92,0.0,0.0,1005.6,6.9,264,0
2021-01-16 04:00:00,10.1,92,0.0,0.0,1005.7,7.0,258,0
2021-01-16 05:00:00,10.4,92,0.0,0.0,1006.6,6.8,245,0
2021-01-16 06:00:00,10.7,92,0.0,0.0,1007.2,6.0,253,2
2021-01-16 07:00:00,12.1,86,0.0,0.0,1008.0,8.0,262,2
2021-01-16 08:00:00,13.6,80,0.0,0.0,1008.5,7.2,267,2
2021-01-16 09:00:00,15.3,73,0.0,0.0,1009.0,6.8,267,2
2021-01-16 10:00:00,16.9,67,0.0,0.0,1008.6,8.0,275,2
2021-01-16 11:00:00,18.2,63,0.0,0.0,1007.5,8.2,285,3
2021-01-16 12:00:00,18.8,60,0.0,0.0,1006.3,7.2,288,2
2021-01-16 13:00:00,19.3,57,0.0,0.0,1005.2,7.3,290,2
2021-01-16 14:00:00,19.3,57,0.0,0.0,1004.6,7.4,284,1
2021-01-16 15:00:00,19.2,57,0.0,0.0,1004.3,6.8,273,1
2021-01-16 16:00:00,18.4,63,0.0,0.0,1004.4,4.3,270,1
2021-01-16 17:00:00,15.0,77,0.0,0.0,1005.2,8.6,285,1
2021-01-16 18:00:00,14.4,76,0.0,0.0,1005.7,9.3,283,2
2021-01-16 19:00:00,14.3,77,0.0,0.0,1006.2,9.4,274,2
2021-01-16 20:00:00,14.1,79,0.0,0.0,1006.7,7.7,242,2
2021-01-16 21:00:00,12.8,86,0.0,0.0,1007.2,6.8,205,2
2021-01-16 22:00:00,12.4,88,0.0,0.0,1007.3,7.1,210,2
2021-01-16 23:00:00,13.9,79,0.0,0.0,1007.5,4.5,241,1
2021-01-17 00:00:00,13.9,80,0.0,0.0,1007.6,2.5,188,1
2021-01-17 01:00:00,12.0,90,0.0,0.0,1007.5,6.9,186,1
2021-01-17 02:00:00,11.8,90,0.0,0.0,1007.4,5.6,220,2
2021-01-17 03:00:00,11.8,89,0.0,0.0,1007.5,5.1,219,3
2021-01-17 04:00:00,12.3,86,0.0,0.0,1007.7,4.4,215,2
2021-01-17 05:00:00,11.1,93,0.0,0.0,1008.8,4.6,252,2
2021-01-17 06:00:00,10.6,94,0.0,0.0,1009.4,5.5,293,1
2021-01-17 07:00:00,12.3,91,0.0,0.0,1010.8,3.3,6,2
2021-01-17 08:00:00,14.3,82,0.0,0.0,1011.8,3.2,360,3
2021-01-17 09:00:00,16.2,74,0.0,0.0,1012.6,2.9,7,2
2021-01-17 10:00:00,17.9,66,0.0,0.0,1012.6,2.7,23,2
2021-01-17 11:00:00,19.0,63,0.0,0.0,1011.7,3.2,27,1
2021-01-17 12:00:00,19.9,58,0.0,0.0,1010.6,5.1,39,2
2021-01-17 13:00:00,20.4,55,0.0,0.0,1009.4,4.3,48,0
2021-01-17 14:00:00,20.6,54,0.0,0.0,1008.8,3.3,41,0
2021-01-17 15:00:00,20.6,53,0.0,0.0,1008.4,2.8,40,0
2021-01-17 16:00:00,20.2,55,0.0,0.0,1008.4,1.1,342,0
2021-01-17 17:00:00,17.6,67,0.0,0.0,1008.8,4.7,261,0
2021-01-17 18:00:00,16.5,71,0.0,0.0,1009.1,4.9,216,0
2021-01-17 19:00:00,13.7,84,0.0,0.0,1009.8,7.3,191,0
2021-01-17 20:00:00,13.2,85,0.0,0.0,1010.1,7.6,205,0
2021-01-17 21:00:00,12.9,85,0.0,0.0,1010.2,7.1,225,0
2021-01-17 22:00:00,12.8,86,0.0,0.0,1010.5,6.6,241,0
2021-01-17 23:00:00,13.5,84,0.0,0.0,1010.6,5.3,242,0
2021-01-18 00:00:00,13.3,85,0.0,0.0,1010.4,4.7,261,0
2021-01-18 01:00:00,13.1,88,0.0,0.0,1010.0,4.6,321,0
2021-01-18 02:00:00,13.0,93,0.0,0.0,1009.6,5.5,349,0
2021-01-18 03:00:00,13.0,95,0.0,0.0,1009.3,4.3,360,0
2021-01-18 04:00:00,13.0,95,0.0,0.0,1009.4,1.0,225,0
2021-01-18 05:00:00,11.5,99,0.0,0.0,1009.7,2.9,240,0
2021-01-18 06:00:00,9.9,100,0.0,0.0,1010.2,4.9,253,3
2021-01-18 07:00:00,11.3,98,0.0,0.0,1010.9,3.7,259,3
2021-01-18 08:00:00,12.2,98,0.0,0.0,1011.6,2.6,236,3
2021-01-18 09:00:00,13.9,93,0.0,0.0,1012.4,2.9,240,3
2021-01-18 10:00:00,16.6,81,0.0,0.0,1012.3,2.6,254,0
2021-01-18 11:00:00,18.6,71,0.0,0.0,1011.2,1.9,248,0
2021-01-18 12:00:00,19.8,65,0.0,0.0,1009.7,1.8,259,0
2021-01-18 13:00:00,20.5,63,0.0,0.0,1008.5,1.4,270,0
2021-01-18 14:00:00,20.8,61,0.0,0.0,1007.5,1.3,326,0
2021-01-18 15:00:00,20.7,62,0.0,0.0,1006.9,1.5,346,0
2021-01-18 16:00:00,19.9,70,0.0,0.0,1006.7,2.5,315,0
2021-01-18 17:00:00,15.4,88,0.0,0.0,1006.6,7.4,309,0
2021-01-18 18:00:00,15.0,87,0.0,0.0,1007.2,6.9,309,0
2021-01-18 19:00:00,13.5,89,0.0,0.0,1007.7,10.6,288,0
2021-01-18 20:00:00,13.1,89,0.0,0.0,1007.9,11.6,263,0
2021-01-18 21:00:00,13.8,86,0.0,0.0,1007.8,9.1,263,0
2021-01-18 22:00:00,15.2,83,0.0,0.0,1007.7,6.7,286,0
2021-01-18 23:00:00,14.5,86,0.0,0.0,1007.0,4.6,288,0
2021-01-19 00:00:00,11.9,93,0.0,0.0,1006.5,6.1,225,0
2021-01-19 01:00:00,11.2,94,0.0,0.0,1006.3,7.6,225,0
2021-01-19 02:00:00,10.7,95,0.0,0.0,1005.5,8.7,228,0
2021-01-19 03:00:00,10.7,95,0.0,0.0,1005.1,8.7,240,0
2021-01-19 04:00:00,10.3,96,0.0,0.0,1005.0,9.4,247,0
2021-01-19 05:00:00,10.7,96,0.0,0.0,1005.6,7.9,246,0
2021-01-19 06:00:00,10.3,97,0.0,0.0,1006.2,8.4,239,2
2021-01-19 07:00:00,12.6,92,0.0,0.0,1007.1,6.6,229,1
2021-01-19 08:00:00,13.9,90,0.0,0.0,1007.6,3.6,225,0
2021-01-19 09:00:00,16.5,84,0.0,0.0,1008.4,3.5,246,1
2021-01-19 10:00:00,18.5,77,0.0,0.0,1008.4,4.4,261,1
2021-01-19 11:00:00,19.9,71,0.0,0.0,1007.5,4.9,287,0
2021-01-19 12:00:00,21.0,65,0.0,0.0,1006.4,5.4,274,1
2021-01-19 13:00:00,21.5,62,0.0,0.0,1005.4,7.6,267,1
2021-01-19 14:00:00,21.8,61,0.0,0.0,1004.8,9.4,277,3
2021-01-19 15:00:00,20.9,66,0.0,0.0,1004.4,8.8,282,3
2021-01-19 16:00:00,20.3,71,0.0,0.0,1004.2,6.9,276,0
2021-01-19 17:00:00,19.5,74,0.0,0.0,1003.9,4.2,290,0
2021-01-19 18:00:00,18.5,77,0.0,0.0,1004.5,4.1,308,1
2021-01-19 19:00:00,17.9,79,0.0,0.0,1005.0,3.9,326,0
2021-01-19 20:00:00,16.1,86,0.0,0.0,1005.4,5.5,337,1
2021-01-19 21:00:00,14.9,91,0.0,0.0,1005.8,7.4,337,1
2021-01-19 22:00:00,15.9,91,0.0,0.0,1005.6,6.8,342,1
2021-01-19 23:00:00,15.6,91,0.0,0.0,1005.4,7.9,336,1
2021-01-20 00:00:00,15.9,87,0.0,0.0,1005.0,6.6,292,1
2021-01-20 01:00:00,14.2,92,0.0,0.0,1004.7,7.6,262,0
2021-01-20 02:00:00,13.3,94,0.0,0.0,1004.1,8.7,253,0
2021-01-20 03:00:00,13.0,95,0.0,0.0,1003.7,8.1,249,0
2021-01-20 04:00:00,13.0,95,0.0,0.0,1004.0,7.3,250,0
2021-01-20 05:00:00,12.8,96,0.0,0.0,1005.2,7.9,254,0
2021-01-20 06:00:00,12.5,96,0.0,0.0,1005.9,7.5,253,0
2021-01-20 07:00:00,14.1,92,0.0,0.0,1006.6,8.1,257,0
2021-01-20 08:00:00,16.4,85,0.0,0.0,1007.2,7.3,259,0
2021-01-20 09:00:00,18.7,78,0.0,0.0,1008.2,8.3,270,0
2021-01-20 10:00:00,20.4,72,0.0,0.0,1008.3,10.1,272,0
2021-01-20 11:00:00,21.5,67,0.0,0.0,1007.4,11.2,274,0
2021-01-20 12:00:00,22.3,63,0.0,0.0,1006.2,12.6,273,0
2021-01-20 13:00:00,22.9,59,0.0,0.0,1005.2,13.8,276,0
2021-01-20 14:00:00,23.2,57,0.0,0.0,1004.5,15.2,277,0
2021-01-20 15:00:00,22.9,58,0.0,0.0,1004.3,14.9,277,0
2021-01-20 16:00:00,21.7,65,0.0,0.0,1004.4,9.7,274,0
2021-01-20 17:00:00,17.3,81,0.0,0.0,1005.0,9.1,263,0
2021-01-20 18:00:00,16.5,84,0.0,0.0,1005.6,7.9,246,0
2021-01-20 19:00:00,16.5,83,0.0,0.0,1005.9,10.0,244,0
2021-01-20 20:00:00,15.8,86,0.0,0.0,1006.2,8.8,251,0
2021-01-20 21:00:00,15.1,87,0.0,0.0,1006.5,8.4,260,0
2021-01-20 22:00:00,15.0,88,0.0,0.0,1006.4,8.7,265,0
2021-01-20 23:00:00,14.4,90,0.0,0.0,1006.1,8.1,257,0
2021-01-21 00:00:00,14.1,90,0.0,0.0,1005.8,9.3,254,0
2021-01-21 01:00:00,14.0,89,0.0,0.0,1005.2,10.9,262,0
2021-01-21 02:00:00,13.6,89,0.0,0.0,1004.5,11.0,259,0
2021-01-21 03:00:00,13.2,90,0.0,0.0,1004.3,11.1,257,0
2021-01-21 04:00:00,12.8,91,0.0,0.0,1004.5,10.7,256,0
2021-01-21 05:00:00,12.5,94,0.0,0.0,1005.2,10.8,255,0
2021-01-21 06:00:00,12.1,94,0.0,0.0,1005.9,9.9,251,0
2021-01-21 07:00:00,12.9,92,0.0,0.0,1006.7,11.8,250,0
2021-01-21 08:00:00,14.7,85,0.0,0.0,1007.6,11.3,253,0
2021-01-21 09:00:00,16.5,76,0.0,0.0,1008.3,11.8,258,0
2021-01-21 10:00:00,18.2,68,0.0,0.0,1008.1,13.1,262,0
2021-01-21 11:00:00,19.5,62,0.0,0.0,1007.2,13.3,267,0
2021-01-21 12:00:00,20.5,57,0.0,0.0,1006.3,13.0,276,0
2021-01-21 13:00:00,21.2,53,0.0,0.0,1005.6,12.6,283,0
2021-01-21 14:00:00,21.7,48,0.0,0.0,1005.0,13.1,291,0
2021-01-21 15:00:00,21.4,47,0.0,0.0,1005.1,13.0,298,0
2021-01-21 16:00:00,20.0,57,0.0,0.0,1005.4,7.3,303,0
2021-01-21 17:00:00,19.2,58,0.0,0.0,1005.7,6.4,317,0
2021-01-21 18:00:00,17.2,66,0.0,0.0,1006.5,7.6,301,0
2021-01-21 19:00:00,14.6,78,0.0,0.0,1007.3,9.9,289,0
2021-01-21 20:00:00,14.0,82,0.0,0.0,1008.0,9.4,317,0
2021-01-21 21:00:00,12.6,89,0.0,0.0,1008.4,10.0,15,0
2021-01-21 22:00:00,13.4,85,0.0,0.0,1008.2,8.5,62,0
2021-01-21 23:00:00,12.8,90,0.0,0.0,1008.0,8.2,75,0
2021-01-22 00:00:00,12.7,90,0.0,0.0,1007.8,7.9,87,0
2021-01-22 01:00:00,12.2,91,0.0,0.0,1007.6,8.7,107,0
2021-01-22 02:00:00,11.8,91,0.0,0.0,1007.3,8.5,118,0
2021-01-22 03:00:00,11.2,94,0.0,0.0,1007.3,8.9,122,0
2021-01-22 04:00:00,10.7,94,0.0,0.0,1007.5,9.2,132,0
2021-01-22 05:00:00,11.1,98,0.0,0.0,1008.6,6.1,130,0
2021-01-22 06:00:00,10.4,100,0.0,0.0,1008.9,6.6,135,0
2021-01-22 07:00:00,12.0,99,0.0,0.0,1009.7,4.9,126,0
2021-01-22 08:00:00,13.9,90,0.0,0.0,1010.6,4.7,113,0
2021-01-22 09:00:00,16.1,80,0.0,0.0,1011.3,4.1,105,0
2021-01-22 10:00:00,18.0,71,0.0,0.0,1011.4,3.3,103,0
2021-01-22 11:00:00,19.3,65,0.0,0.0,1010.5,2.2,90,0
2021-01-22 12:00:00,20.2,61,0.0,0.0,1009.4,0.8,63,0
2021-01-22 13:00:00,20.8,58,0.0,0.0,1008.1,1.1,360,0
2021-01-22 14:00:00,21.0,57,0.0,0.0,1007.4,3.4,342,0
2021-01-22 15:00:00,20.8,58,0.0,0.0,1006.8,6.3,336,0
2021-01-22 16:00:00,19.8,62,0.0,0.0,1006.8,8.5,332,0
2021-01-22 17:00:00,16.8,76,0.0,0.0,1007.0,7.0,325,0
2021-01-22 18:00:00,15.4,80,0.0,0.0,1007.1,7.6,301,0
2021-01-22 19:00:00,15.1,78,0.0,0.0,1007.4,7.6,301,0
2021-01-22 20:00:00,15.4,75,0.0,0.0,1007.6,8.1,291,0
2021-01-22 21:00:00,17.7,63,0.0,0.0,1008.0,6.0,303,0
2021-01-22 22:00:00,17.9,62,0.0,0.0,1007.9,1.8,37,0
2021-01-22 23:00:00,16.7,67,0.0,0.0,1007.6,1.0,45,0
2021-01-23 00:00:00,14.8,76,0.0,0.0,1007.4,3.6,233,0
2021-01-23 01:00:00,11.8,88,0.0,0.0,1006.9,7.2,233,0
2021-01-23 02:00:00,12.8,85,0.0,0.0,1006.6,5.9,284,0
2021-01-23 03:00:00,12.2,90,0.0,0.0,1006.2,5.4,274,0
2021-01-23 04:00:00,11.2,92,0.0,0.0,1006.2,6.1,230,0
2021-01-23 05:00:00,9.9,98,0.0,0.0,1007.2,6.2,216,0
2021-01-23 06:00:00,9.7,99,0.0,0.0,1007.6,5.6,220,3
2021-01-23 07:00:00,11.3,95,0.0,0.0,1008.1,5.9,232,0
2021-01-23 08:00:00,13.6,88,0.0,0.0,1008.8,3.2,243,0
2021-01-23 09:00:00,16.4,77,0.0,0.0,1009.5,2.4,243,0
2021-01-23 10:00:00,18.6,67,0.0,0.0,1009.6,1.5,256,0
2021-01-23 11:00:00,20.0,59,0.0,0.0,1008.8,1.1,252,0
2021-01-23 12:00:00,20.8,56,0.0,0.0,1007.7,1.6,243,0
2021-01-23 13:00:00,21.4,54,0.0,0.0,1006.8,2.2,270,0
2021-01-23 14:00:00,21.6,54,0.0,0.0,1006.0,3.0,284,0
2021-01-23 15:00:00,21.5,55,0.0,0.0,1005.7,4.3,294,0
2021-01-23 16:00:00,20.6,63,0.0,0.0,1005.6,3.8,311,0
2021-01-23 17:00:00,17.6,71,0.0,0.0,1005.7,6.2,306,0
2021-01-23 18:00:00,18.2,66,0.0,0.0,1006.1,4.6,342,0
2021-01-23 19:00:00,16.9,71,0.0,0.0,1006.8,5.0,360,0
2021-01-23 20:00:00,16.3,76,0.0,0.0,1007.1,5.2,348,0
2021-01-23 21:00:00,15.5,82,0.0,0.0,1007.6,5.8,353,0
2021-01-23 22:00:00,15.1,84,0.0,0.0,1007.6,5.4,8,0
2021-01-23 23:00:00,15.1,84,0.0,0.0,1007.5,4.1,345,0
2021-01-24 00:00:00,14.9,84,0.0,0.0,1007.1,3.7,331,0
2021-01-24 01:00:00,14.6,86,0.0,0.0,1006.6,0.8,297,0
2021-01-24 02:00:00,14.3,88,0.0,0.0,1006.1,1.9,158,0
2021-01-24 03:00:00,13.7,90,0.0,0.0,1005.8,3.0,166,0
2021-01-24 04:00:00,12.9,92,0.0,0.0,1005.9,2.9,187,0
2021-01-24 05:00:00,10.5,99,0.0,0.0,1006.8,4.0,190,0
2021-01-24 06:00:00,10.9,98,0.0,0.0,1007.3,4.7,171,3
2021-01-24 07:00:00,11.5,98,0.0,0.0,1008.4,4.3,156,3
2021-01-24 08:00:00,12.6,98,0.0,0.0,1009.1,2.7,113,3
2021-01-24 09:00:00,15.5,87,0.0,0.0,1009.7,3.2,90,0
2021-01-24 10:00:00,18.2,75,0.0,0.0,1009.9,4.0,85,0
2021-01-24 11:00:00,19.7,66,0.0,0.0,1009.0,3.7,79,0
2021-01-24 12:00:00,20.8,60,0.0,0.0,1008.1,3.2,63,0
2021-01-24 13:00:00,21.5,56,0.0,0.0,1007.1,2.6,34,0
2021-01-24 14:00:00,22.0,53,0.0,0.0,1006.4,2.2,9,0
2021-01-24 15:00:00,22.0,52,0.0,0.0,1006.2,2.9,330,0
2021-01-24 16:00:00,21.0,60,0.0,0.0,1006.3,3.1,339,0
2021-01-24 17:00:00,17.9,69,0.0,0.0,1006.8,6.4,317,0
2021-01-24 18:00:00,17.3,70,0.0,0.0,1007.4,5.7,288,0
2021-01-24 19:00:00,16.8,72,0.0,0.0,1008.0,5.6,285,0
2021-01-24 20:00:00,15.1,80,0.0,0.0,1008.4,6.8,302,0
2021-01-24 21:00:00,13.1,90,0.0,0.0,1008.8,9.7,301,0
2021-01-24 22:00:00,12.8,91,0.0,0.0,1008.8,10.3,299,0
2021-01-24 23:00:00,12.3,92,0.0,0.0,1008.6,10.5,308,0
2021-01-25 00:00:00,12.3,92,0.0,0.0,1008.5,10.0,308,0
2021-01-25 01:00:00,12.6,91,0.0,0.0,1008.4,8.7,315,0
2021-01-25 02:00:00,12.4,91,0.0,0.0,1007.9,8.1,328,0
2021-01-25 03:00:00,12.4,91,0.0,0.0,1007.6,7.3,327,0
2021-01-25 04:00:00,11.6,92,0.0,0.0,1007.6,7.4,321,0
2021-01-25 05:00:00,10.8,95,0.0,0.0,1008.8,8.4,329,0
2021-01-25 06:00:00,12.9,90,0.0,0.0,1009.7,2.9,300,0
2021-01-25 07:00:00,12.7,93,0.0,0.0,1010.5,2.1,301,0
2021-01-25 08:00:00,14.6,85,0.0,0.0,1011.3,2.9,330,0
2021-01-25 09:00:00,16.9,77,0.0,0.0,1011.8,2.7,337,0
2021-01-25 10:00:00,18.9,69,0.0,0.0,1011.9,3.1,324,0
2021-01-25 11:00:00,20.3,63,0.0,0.0,1011.2,3.9,304,0
2021-01-25 12:00:00,21.4,58,0.0,0.0,1010.2,4.5,284,0
2021-01-25 13:00:00,22.1,52,0.0,0.0,1009.3,5.9,281,0
2021-01-25 14:00:00,22.4,48,0.0,0.0,1008.5,7.9,286,0
2021-01-25 15:00:00,22.1,47,0.0,0.0,1008.1,8.8,289,0
2021-01-25 16:00:00,20.7,58,0.0,0.0,1008.0,5.9,281,0
2021-01-25 17:00:00,16.9,71,0.0,0.0,1008.8,8.3,272,0
2021-01-25 18:00:00,15.6,78,0.0,0.0,1009.3,9.0,286,0
2021-01-25 19:00:00,14.5,85,0.0,0.0,1010.0,8.4,290,0
2021-01-25 20:00:00,14.0,86,0.0,0.0,1010.3,8.4,290,0
2021-01-25 21:00:00,13.6,87,0.0,0.0,1010.6,8.4,295,0
2021-01-25 22:00:00,13.0,88,0.0,0.0,1010.5,7.9,300,0
2021-01-25 23:00:00,12.6,89,0.0,0.0,1010.0,7.6,301,0
2021-01-26 00:00:00,12.5,91,0.0,0.0,1009.5,7.7,298,0
2021-01-26 01:00:00,12.5,92,0.0,0.0,1009.2,8.1,302,0
2021-01-26 02:00:00,12.6,92,0.0,0.0,1008.3,9.4,320,0
2021-01-26 03:00:00,12.3,93,0.0,0.0,1007.8,8.3,326,0
2021-01-26 04:00:00,11.1,95,0.0,0.0,1008.2,8.4,317,0
2021-01-26 05:00:00,10.6,97,0.0,0.0,1009.6,7.3,303,0
2021-01-26 06:00:00,10.9,97,0.0,0.0,1010.4,7.0,291,0
2021-01-26 07:00:00,12.1,97,0.0,0.0,1011.3,5.5,281,3
2021-01-26 08:00:00,13.8,88,0.0,0.0,1012.2,3.8,287,0
2021-01-26 09:00:00,15.9,77,0.0,0.0,1012.7,4.2,301,0
2021-01-26 10:00:00,17.7,68,0.0,0.0,1012.8,6.9,313,0
2021-01-26 11:00:00,19.0,62,0.0,0.0,1012.0,10.0,311,0
2021-01-26 12:00:00,20.2,57,0.0,0.0,1010.6,13.3,289,2
2021-01-26 13:00:00,20.4,55,0.0,0.0,1009.4,13.2,281,2
2021-01-26 14:00:00,20.4,55,0.0,0.0,1008.5,12.1,282,0
2021-01-26 15:00:00,20.2,55,0.0,0.0,1007.9,11.2,285,0
2021-01-26 16:00:00,19.3,60,0.0,0.0,1007.7,9.0,293,0
2021-01-26 17:00:00,16.2,72,0.0,0.0,1008.0,9.5,307,0
2021-01-26 18:00:00,15.4,71,0.0,0.0,1008.5,11.1,299,0
2021-01-26 19:00:00,14.7,71,0.0,0.0,1009.3,10.8,307,0
2021-01-26 20:00:00,13.7,75,0.0,0.0,1009.8,9.7,315,0
2021-01-26 21:00:00,13.1,77,0.0,0.0,1010.2,9.7,315,0
2021-01-26 22:00:00,12.7,78,0.0,0.0,1010.2,9.4,313,0
2021-01-26 23:00:00,12.2,82,0.0,0.0,1009.8,8.7,315,0
2021-01-27 00:00:00,11.4,87,0.0,0.0,1009.3,7.9,309,0
2021-01-27 01:00:00,10.6,90,0.0,0.0,1008.8,7.7,307,0
2021-01-27 02:00:00,10.3,90,0.0,0.0,1008.3,7.7,298,0
2021-01-27 03:00:00,10.4,91,0.0,0.0,1008.1,7.8,292,0
2021-01-27 04:00:00,9.8,93,0.0,0.0,1008.4,7.4,284,0
2021-01-27 05:00:00,9.2,96,0.0,0.0,1009.3,8.1,291,0
2021-01-27 06:00:00,8.7,96,0.0,0.0,1010.1,8.8,289,0
2021-01-27 07:00:00,11.0,93,0.0,0.0,1010.8,4.3,275,0
2021-01-27 08:00:00,12.6,83,0.0,0.0,1011.8,3.4,288,0
2021-01-27 09:00:00,14.5,73,0.0,0.0,1012.6,4.2,301,0
2021-01-27 10:00:00,16.3,62,0.0,0.0,1012.8,6.4,297,0
2021-01-27 11:00:00,17.5,54,0.0,0.0,1012.3,10.4,284,0
2021-01-27 12:00:00,18.2,51,0.0,0.0,1011.4,11.1,283,3
2021-01-27 13:00:00,18.6,50,0.0,0.0,1010.3,11.3,287,3
2021-01-27 14:00:00,18.7,51,0.0,0.0,1009.7,10.6,288,2
2021-01-27 15:00:00,18.5,51,0.0,0.0,1009.3,10.1,287,0
2021-01-27 16:00:00,17.8,55,0.0,0.0,1009.3,7.8,283,0
2021-01-27 17:00:00,13.2,72,0.0,0.0,1009.6,7.5,305,0
2021-01-27 18:00:00,12.3,74,0.0,0.0,1010.4,8.2,311,2
2021-01-27 19:00:00,11.9,76,0.0,0.0,1010.9,8.5,306,0
2021-01-27 20:00:00,10.8,83,0.0,0.0,1011.3,10.5,308,0
2021-01-27 21:00:00,9.9,85,0.0,0.0,1011.5,11.8,301,0
2021-01-27 22:00:00,10.2,84,0.0,0.0,1011.6,9.5,281,0
2021-01-27 23:00:00,8.8,89,0.0,0.0,1011.3,10.3,258,0
2021-01-28 00:00:00,8.2,90,0.0,0.0,1010.9,10.6,252,0
2021-01-28 01:00:00,7.6,91,0.0,0.0,1010.5,10.4,256,0
2021-01-28 02:00:00,7.3,91,0.0,0.0,1009.9,10.6,260,0
2021-01-28 03:00:00,7.5,91,0.0,0.0,1009.7,10.1,270,0
2021-01-28 04:00:00,8.0,91,0.0,0.0,1009.7,8.8,279,0
2021-01-28 05:00:00,8.0,97,0.0,0.0,1010.7,8.0,324,0
2021-01-28 06:00:00,7.6,96,0.0,0.0,1011.3,7.9,344,1
2021-01-28 07:00:00,9.8,93,0.0,0.0,1012.3,3.6,354,2
2021-01-28 08:00:00,11.8,83,0.0,0.0,1013.3,3.6,354,2
2021-01-28 09:00:00,14.3,71,0.0,0.0,1013.9,3.8,343,0
2021-01-28 10:00:00,16.2,55,0.0,0.0,1014.0,3.1,339,0
2021-01-28 11:00:00,17.4,48,0.0,0.0,1013.0,2.1,329,0
2021-01-28 12:00:00,18.3,43,0.0,0.0,1011.7,2.5,315,0
2021-01-28 13:00:00,18.9,41,0.0,0.0,1010.8,2.6,286,0
2021-01-28 14:00:00,19.2,41,0.0,0.0,1010.0,2.9,270,0
2021-01-28 15:00:00,19.0,41,0.0,0.0,1009.3,2.9,270,0
2021-01-28 16:00:00,18.2,49,0.0,0.0,1009.1,2.9,277,0
2021-01-28 17:00:00,16.9,54,0.0,0.0,1009.1,2.9,263,0
2021-01-28 18:00:00,14.4,66,0.0,0.0,1009.5,6.2,280,0
2021-01-28 19:00:00,11.9,79,0.0,0.0,1010.0,9.0,286,0
2021-01-28 20:00:00,12.5,76,0.0,0.0,1010.3,7.8,283,0
2021-01-28 21:00:00,13.0,73,0.0,0.0,1010.6,6.9,276,0
2021-01-28 22:00:00,11.5,81,0.0,0.0,1010.7,8.2,311,0
2021-01-28 23:00:00,10.4,85,0.0,0.0,1010.4,10.7,318,0
2021-01-29 00:00:00,10.2,87,0.0,0.0,1009.9,10.4,314,0
2021-01-29 01:00:00,10.1,88,0.0,0.0,1009.4,10.0,319,0
2021-01-29 02:00:00,9.9,89,0.0,0.0,1009.0,8.4,301,0
2021-01-29 03:00:00,9.5,90,0.0,0.0,1008.8,8.5,298,0
2021-01-29 04:00:00,9.3,92,0.0,0.0,1008.5,8.4,301,0
2021-01-29 05:00:00,9.3,93,0.0,0.0,1009.1,6.1,310,0
2021-01-29 06:00:00,8.7,95,0.0,0.0,1009.7,7.2,307,1
2021-01-29 07:00:00,11.0,90,0.0,0.0,1010.6,7.4,299,1
2021-01-29 08:00:00,13.0,83,0.0,0.0,1011.4,5.2,286,1
2021-01-29 09:00:00,15.3,76,0.0,0.0,1012.3,6.2,260,1
2021-01-29 10:00:00,17.3,67,0.0,0.0,1012.4,8.0,262,2
2021-01-29 11:00:00,18.5,60,0.0,0.0,1012.1,10.2,262,1
2021-01-29 12:00:00,19.2,57,0.0,0.0,1011.0,9.8,264,1
2021-01-29 13:00:00,19.6,55,0.0,0.0,1009.8,8.7,275,1
2021-01-29 14:00:00,20.0,53,0.0,0.0,1008.6,8.5,282,1
2021-01-29 15:00:00,20.0,53,0.0,0.0,1008.1,9.3,283,0
2021-01-29 16:00:00,19.2,58,0.0,0.0,1008.0,8.4,290,0
2021-01-29 17:00:00,14.8,78,0.0,0.0,1008.6,8.7,294,0
2021-01-29 18:00:00,13.2,85,0.0,0.0,1009.2,9.8,278,0
2021-01-29 19:00:00,13.8,82,0.0,0.0,1009.9,10.5,276,0
2021-01-29 20:00:00,13.0,85,0.0,0.0,1010.4,10.8,291,0
2021-01-29 21:00:00,12.4,87,0.0,0.0,1010.9,10.4,290,0
2021-01-29 22:00:00,11.9,86,0.0,0.0,1010.8,10.2,278,0
2021-01-29 23:00:00,11.4,87,0.0,0.0,1010.5,10.5,266,0
